     200.1   0.067066
    206.03    0.11499
    214.28    0.14377
    220.34    0.28511
    221.67    0.38811
     221.8    0.48152
    226.58    0.54142
    233.64     0.5654
    237.24     0.6229
    243.06    0.59418
    248.88    0.56786
    251.18    0.53912
    254.66    0.51039
    259.32    0.49365
    265.23     0.5272
     268.8    0.56554
    270.04    0.61345
    272.46    0.66136
    276.06    0.72126
    277.32    0.78114
    282.12    0.85541
    285.75    0.93447
    292.73    0.90096
    297.34    0.84829
    300.78    0.79561
    304.21    0.73574
    307.63    0.67587
    311.04    0.60403
    314.47    0.54177
    320.22    0.46754
    325.97    0.39331
     332.9    0.32628
    341.04     0.2808
    346.82    0.23052
    353.79    0.18744
    360.79    0.16112
    368.98    0.15397
    377.15    0.13484
    383.02    0.14205
    392.38    0.12771
    398.22    0.11576
    408.76    0.11101
    415.77   0.099064
    423.96   0.089516
    430.97   0.072778
    435.64   0.063216
     442.7   0.082406
    447.35   0.058472
    453.19   0.044124
    463.72   0.029795
    477.77    0.02027
    488.31   0.015522
     504.7  0.0084019
    517.59  0.0084534
    529.31  0.0085002
    537.54   0.022904
    542.25   0.039689
    548.15    0.06606
     555.2   0.080459
    556.45    0.13316
    562.35    0.16432
    567.11    0.21224
    569.52    0.25537
    574.32    0.33682
    580.26    0.38954
    585.04    0.45183
    586.29    0.50693
    593.42    0.57642
    599.38     0.6459
    604.18    0.71778
    605.41     0.7609
    609.01     0.8136
    613.68    0.80644
     618.4    0.83041
     624.3    0.85438
    630.13    0.83285
    634.84    0.84964
    638.31    0.81851
    641.78    0.78499
    642.89    0.74428
    649.91    0.73952
    654.55     0.7084
    659.19    0.67249
    663.82    0.63418
    667.27    0.59108
    669.53    0.53361
     675.4    0.54082
    682.36    0.49294
    684.62    0.43547
    691.55    0.36603
    696.16    0.31336
    706.64    0.26549
    707.73    0.21041
    714.75    0.20086
    721.72    0.16017
    729.91    0.15062
    736.89    0.11472
    745.04   0.083612
    752.05   0.064479
    766.09   0.047769
    774.26   0.031035
    787.15   0.028691
    792.99   0.014343
