    202.43   0.057658
    203.68    0.11051
    209.58    0.12973
    214.39     0.2042
    216.94    0.34354
    222.98    0.45646
    228.99    0.55495
    234.89    0.57658
    238.47    0.61502
    246.65    0.58378
    250.13    0.55736
    254.77    0.51892
    262.96     0.4997
    266.59    0.57417
    271.43    0.66787
    275.06    0.74234
    278.66     0.7952
    283.46    0.86727
    284.74    0.94174
    289.41    0.92012
     292.9     0.8985
    297.54    0.86246
    302.16    0.80721
    303.26    0.75676
    305.52     0.6967
    310.12    0.63183
    314.71    0.55495
     319.3    0.48288
    325.07    0.41562
    330.84    0.34835
    338.97    0.28829
    348.26    0.21622
    357.59    0.17297
    365.79    0.15856
    374.03    0.17297
    382.21    0.15135
    388.07    0.13934
    395.13    0.14895
    404.48    0.12252
    413.86    0.11532
    419.71   0.098498
     427.9   0.079279
    439.64   0.076877
    443.14    0.06006
     452.5   0.040841
    467.75   0.031231
       483   0.019219
    497.08   0.012012
    514.69  0.0096096
    529.97   0.021622
    544.09   0.045646
     551.2   0.086486
    560.68    0.14414
    571.36    0.22102
    578.57    0.33393
    584.57    0.42523
    590.59    0.52372
    600.03    0.55736
     603.7    0.65345
    610.79    0.68709
    613.25    0.76396
    620.25    0.73514
    631.97    0.71832
    636.68    0.72553
    641.31    0.68468
    645.94    0.63904
    650.66    0.65345
    655.31    0.62222
    661.18    0.61742
    662.27    0.56216
    669.19    0.48048
    674.99    0.42763
    684.26    0.34595
    693.61    0.31231
    697.05    0.25706
    706.37    0.20901
    715.73    0.18979
    725.07    0.15135
    733.22    0.10571
    739.06   0.081682
    746.12   0.093694
    747.26    0.06967
     755.5   0.081682
    762.51    0.06006
    774.23   0.043243
    784.79   0.038438
    795.34   0.028829
