    159.39     10.637
    161.51     16.051
    168.13     24.642
    177.08     30.801
     192.9     28.284
    215.44     29.795
    224.49     27.828
    242.51     29.819
    271.82     31.418
    301.12     33.104
    339.47     32.577
    368.79     33.168
    402.64     32.081
    429.73     29.978
    461.35     26.161
    479.45     22.432
    506.56      19.24
    526.94     15.406
    540.56     11.715
    556.43       9.22
    576.84      6.661
    597.22     5.1538
    613.12     3.6597
    622.23     2.8307
    638.16     1.8449
    651.82     1.2658
    665.51    0.77031
    679.25    0.41576
    690.69    0.25299
