    266.57      21.66
    277.09     26.704
     283.4     31.878
    291.84     35.682
    306.64     39.301
    323.56     43.288
    346.84     46.917
    376.48     49.239
    408.26     49.239
    437.94     46.167
    465.51     42.596
    490.97     38.056
    516.43     33.999
    552.48      29.89
    586.44     25.038
    626.76     20.309
    660.71     17.013
    684.05     15.199
    713.78     12.132
    739.25     10.327
    762.63     8.1113
    786.04     5.7841
    805.23     3.8673
    820.18     2.5858
    837.28      1.621
     845.9    0.98403
     860.9    0.57841
