    269.59     13.455
    276.04     16.852
    278.23     20.436
    282.54     24.785
    286.87      31.04
     291.2     39.503
     301.9     49.482
    318.98     60.035
    342.43     69.426
     382.9      80.33
    412.71     85.744
    446.75     85.837
    461.62      79.25
    487.13     74.379
       502     67.577
    514.71     57.572
    527.44     49.842
    540.14     40.465
    554.94     30.318
    565.52     24.612
    578.22     19.982
    588.79     15.963
    601.46     11.959
    609.91     9.8651
    616.22     7.6307
     620.4     6.0946
     626.7     4.5652
    637.21     3.0562
    645.57     1.8579
    653.91     1.0592
    662.24    0.59417
    670.55    0.31258
    680.92    0.12924
