    230.51     3.2536
     233.9     4.9634
    240.68     7.5722
    247.46     10.982
    257.63     14.151
    271.19     20.876
    294.92      23.91
    322.03     24.333
    349.15     24.349
    377.97     25.203
    406.78     23.573
    428.81     21.312
    455.93     18.948
    481.36     16.286
    505.08     14.479
    528.81     13.091
    562.71     10.698
    596.61     9.1968
    627.12     7.7734
    657.63     6.2456
    689.83     4.9343
    713.56     4.0314
    738.98     3.0271
     766.1     1.9858
    798.31     1.0638
    816.95    0.60956
     832.2    0.29497
    844.07    0.14033
