    191.99      14.88
    195.19     19.542
     196.8     24.069
    206.41     27.368
    222.43     28.727
    248.05     28.744
    273.68     28.761
    299.31     29.242
    329.75     28.797
    360.18     28.818
    390.62     28.838
    421.05     28.399
    445.08     27.518
    472.31     25.011
    501.14     22.733
    537.99         21
    566.82     18.784
    598.86     16.802
     637.3     14.793
    674.14     12.613
    699.77     10.925
    735.01     9.4655
    762.24     8.0688
    791.08     6.7691
     808.7     5.9569
    818.31     4.5372
    826.32     3.2411
    837.53     2.2068
    847.14     1.2596
    859.95    0.59321
    871.17    0.21618
