    281.44     3.5329
    293.02     4.7476
    300.27     5.8171
    308.97     7.5336
    320.55     9.5782
    332.13     12.178
    342.25     14.648
    352.37     17.297
    365.38     20.806
    379.82     24.119
    397.14     27.959
    420.22     31.236
    447.62     35.547
    476.46     38.273
    505.29     40.453
    539.87     40.453
    567.25     40.453
    593.17     37.572
    619.08     34.258
    642.12     31.818
     659.4     29.011
    678.09     24.568
    689.52     14.921
    696.63     9.4029
    703.74      6.036
    709.39     3.4682
    712.14     1.8854
    714.88    0.96969
    719.06    0.48064
    724.61    0.17404
