    203.49   0.055901
    204.64   0.078678
    208.24    0.06831
    212.97   0.093146
    216.49    0.12834
     218.8    0.17182
    224.67    0.22565
    225.76     0.2857
    229.25    0.33747
    234.02    0.34159
    237.56    0.36229
    239.92    0.37885
    244.74    0.34777
     245.9    0.36847
    249.45     0.3871
    251.89    0.35189
    260.26     0.3415
    266.24     0.3332
    267.38    0.36219
    269.73    0.38496
    275.66    0.40151
    280.41    0.41392
    283.96    0.43047
    291.14    0.41802
    297.15    0.39108
    301.98    0.35793
    304.43    0.32271
    306.87    0.29164
    311.69    0.26056
    316.52     0.2274
    321.35    0.19218
    328.55    0.16523
    333.37    0.13622
    342.96    0.11134
    353.75   0.078163
     366.9    0.06155
    378.83   0.061508
    390.77   0.055254
    400.33   0.044866
    412.27   0.036541
    422.99   0.044788
    432.56   0.028187
     445.7   0.019858
    461.21   0.013591
    475.54  0.0073288
    498.21  0.0031086
    511.32   0.011347
       528   0.023716
    535.13   0.038188
    543.46   0.050585
     548.2   0.065066
    554.14   0.083684
    560.05    0.11473
     561.2    0.13751
    563.53     0.1727
    569.45    0.19754
    571.77    0.23688
    574.08    0.27829
    578.78    0.32176
    584.64    0.38387
    588.12    0.44185
    590.43     0.4874
    593.95    0.52053
    597.46    0.55986
    602.18    0.58884
    609.29    0.61988
    611.59    0.66751
    616.26    0.72755
    619.77    0.76689
    624.59    0.73788
    628.26    0.68609
    634.18    0.70885
     640.2    0.67983
    642.63    0.65083
    649.85    0.61353
    655.88    0.57623
    659.53    0.53273
    664.38    0.48922
    670.39    0.46227
    672.81    0.44363
    675.24     0.4167
    679.97    0.43946
     682.4    0.41253
    684.85    0.37731
    687.29     0.3421
    690.94    0.30481
    700.51    0.28614
    704.15    0.25092
    708.98    0.21362
    713.84     0.1639
    720.98    0.17423
    725.81    0.14108
    731.76    0.14934
    735.38    0.12448
    744.96   0.099594
    753.36   0.074713
    764.11   0.064321
    768.91   0.047736
    777.24   0.058062
    786.82   0.037319
     796.4   0.016576
