     204.7   0.014396
    207.07   0.031203
    209.44    0.04801
    212.97   0.057606
    215.33   0.072011
    216.55    0.10564
    217.78    0.14167
    219.02    0.18971
    221.35     0.1801
    224.85    0.17047
    226.06    0.19449
    228.46    0.23052
    229.68    0.26655
    233.18    0.25452
    236.72    0.27133
    240.27    0.29774
    243.77    0.28331
    247.26    0.26408
    253.09    0.24964
    260.13    0.25442
    264.83    0.26401
    267.21    0.28322
    270.75    0.30242
    273.13    0.32884
     275.5    0.34565
    280.22    0.36725
    281.43    0.39367
    283.82    0.42249
    289.71    0.44649
    294.37    0.42965
    297.85    0.40081
    301.33    0.37677
    302.45    0.34314
    305.92    0.31429
    309.41    0.29506
    312.89    0.27342
    318.72    0.25178
    322.19    0.21813
    326.83    0.18928
    332.66    0.16764
    338.48    0.13879
    345.48    0.12194
    350.15    0.10991
    354.81   0.090672
    359.51    0.09786
    364.18   0.083427
     367.7    0.09062
    377.07   0.083376
    385.26   0.076135
    393.45   0.066493
    405.16   0.061641
    413.36   0.054401
    423.89   0.049554
    429.74   0.042324
    436.79   0.049503
     439.1   0.027872
    444.97    0.03986
    449.64   0.023025
    455.51   0.030208
    466.04   0.018154
    483.61   0.015681
    489.46  0.0084506
    504.69  0.0059872
     521.1  0.0059215
    533.99   0.010675
    539.87   0.022663
    545.74   0.029847
    549.27    0.03704
    557.49   0.049019
    561.04   0.070627
    566.92   0.089823
    570.47    0.10903
    575.18    0.12583
    579.89    0.14022
    583.45    0.16904
    588.17    0.19544
    594.05    0.20503
    598.76    0.22423
    602.31    0.24824
    604.69    0.26985
    607.02    0.26023
    610.52    0.25301
    612.91    0.28183
    615.28    0.29864
     618.8    0.30583
    624.67    0.31302
    628.16    0.29619
    632.84    0.28656
    635.16    0.27454
    641.05    0.29373
    644.55    0.28411
    650.39    0.27207
    653.89    0.25764
    657.38    0.24322
    663.22    0.23118
    669.06    0.21674
    671.37    0.19271
    674.85    0.16867
    679.55    0.17346
    685.38    0.15662
    688.86    0.13018
    692.36    0.11815
    699.37    0.10371
    705.26     0.1253
    707.55   0.091662
    711.03   0.065221
    714.56   0.077219
    721.57   0.060374
    726.24   0.048344
    729.74    0.03872
    736.78   0.045899
    742.65   0.053083
    747.31   0.036247
    750.82   0.026623
    753.19   0.045833
     760.2   0.031391
    768.41   0.036163
     771.9   0.021734
    777.74  0.0096987
    789.46  0.0096518
