    406.33  0.0035503
    428.13  0.0023669
    446.07  0.0047337
    455.04  0.0071006
    470.43  0.0071006
    487.08   0.010651
    501.16   0.018935
    512.67   0.027219
    520.33    0.03787
    527.99   0.047337
    535.63   0.063905
    541.97   0.084024
    548.33    0.10178
    553.39    0.12308
    557.18    0.14083
    562.24    0.16095
    563.46    0.18107
    568.54    0.19645
    572.33    0.21302
    574.83    0.23195
    578.62    0.25089
    581.13    0.26746
    584.93    0.28284
    589.99    0.30296
    593.76    0.32544
    600.12    0.34201
     605.2    0.35858
    615.39     0.3787
     623.1     0.3716
    630.77    0.37988
    635.94    0.36568
    639.84     0.3503
    645.01    0.33609
     648.9    0.32189
    655.36    0.30769
    660.52    0.29704
    663.13    0.28402
    665.77    0.26036
    670.94    0.24615
    676.12    0.22959
    682.59    0.21065
    690.33    0.19763
    695.51    0.18225
    700.68    0.16686
    704.59    0.14675
    709.77    0.13018
    714.97    0.11006
    721.43   0.094675
    729.16    0.08284
    738.09   0.097041
    740.55    0.12899
    744.29    0.16095
    748.06    0.18462
    753.16    0.19408
    758.19    0.22604
    764.66    0.20592
    766.04    0.17633
    769.99     0.1432
    775.28   0.093491
    785.67   0.049704
    792.02   0.068639
    798.37   0.087574
    805.96    0.11953
    813.73   0.097041
    818.92    0.07574
     824.1   0.061538
    827.99   0.046154
    834.33   0.069822
    840.66   0.093491
    844.55   0.081657
    852.29   0.066272
    854.93   0.042604
    860.14   0.015385
