    400.46     3.8181
     409.8      5.973
       418     7.5895
    426.17     9.5647
    433.16      11.54
    441.35     13.335
    448.36     14.952
    453.03     16.029
    460.17     15.493
    472.06     14.778
    479.12     15.498
    484.94     17.293
    489.59     18.729
    496.61     20.166
    501.24     21.961
    505.86     23.935
    508.11     26.088
    512.69     28.601
    518.46     31.293
    520.72     33.087
    527.72     34.883
    531.19     36.318
    537.05     37.396
    544.05     39.192
    551.06     40.808
    559.38     40.272
    571.26     39.737
     581.9     40.098
    588.95     40.997
    597.18     42.075
    604.35     41.001
     609.2     39.029
    616.38     37.775
    622.41     35.983
     630.8     34.371
    636.84     32.399
    642.86     30.786
     647.7     28.994
    652.35      30.43
    656.96     32.584
    660.41     34.378
    662.67     36.173
     667.3     37.968
    671.95     39.583
    673.02     41.377
     682.4     42.994
    690.63     44.072
    697.65     45.509
    704.81     44.614
    710.82     43.181
    718.02     41.568
    724.03     40.135
    732.23     41.572
    739.24     43.367
    748.59     45.343
    757.95     47.318
    769.72     48.577
    775.58     49.655
    780.44     47.683
    785.32     45.173
    791.37     43.022
    797.39     41.409
    803.43     39.438
    809.47     37.466
    816.66     36.033
    823.88     34.062
    834.58     33.347
    846.47     32.632
    856.05     30.841
    864.45     29.049
    877.59     27.259
    888.33     25.827
     897.9     24.215
     906.3     22.423
    915.91     20.094
    925.53     17.765
    938.68     15.615
    950.62     14.004
    961.41     11.854
    975.74     9.8849
    988.87     8.0945
