    204.37     46.613
    208.73     26.235
    215.72     30.621
    220.09      78.69
    224.45     74.331
    229.69     237.45
    235.81     259.31
    238.43     292.81
    241.05     282.62
    243.67     288.46
    244.54     262.24
    249.78     292.84
    251.53     240.42
     255.9     250.62
    260.26     256.46
    262.88      265.2
    264.63     271.03
     265.5      285.6
    267.25     298.71
       269     305.99
    269.87     322.01
    271.62     335.13
    272.49     349.69
    274.24     375.91
    275.98     397.76
    277.73     423.98
    279.48     448.74
     282.1      473.5
    282.97     493.89
    285.59     501.18
    287.59      517.2
    289.08     523.03
     291.7     511.39
     295.2     504.11
    297.82     486.65
    300.44     461.89
    302.18      438.6
    303.06     406.56
    305.68     393.46
    306.55     365.79
    307.42     338.12
    310.92     316.29
    313.54     301.73
    315.28     272.61
    316.16     247.85
    319.65     236.21
     321.4     211.46
    322.27      186.7
    324.89     180.89
    328.38     163.42
    331.88     150.32
    336.24     140.14
    337.99      118.3
    341.48     97.916
    346.72     78.997
    351.97     71.728
    357.21     61.547
    362.45     49.909
    369.43     39.732
    379.91     35.388
    386.03     31.034
    391.27     36.872
    394.76     28.143
    401.75     22.334
    405.24     25.255
     413.1     20.906
    419.21     23.833
    425.33     16.566
    434.06     16.588
    441.05     9.3229
    449.78     7.8878
    460.26     6.4569
    473.36     5.0324
     482.1     5.0536
    490.83     0.7059
    497.82     2.1792
     508.3    0.74829
    517.03     5.1384
    524.89     8.0701
    533.62     8.0913
    538.86     12.473
    543.23     15.396
    548.47     18.322
    552.84     24.157
    558.08     28.539
    561.57     35.829
    565.07     44.575
    570.31     53.326
    575.55     63.533
    579.04     73.736
    582.53     82.482
    586.03     92.685
    588.65      105.8
    593.89     111.64
    596.51     123.29
       600     134.95
    605.24     145.16
    609.61     153.91
    616.59     158.29
    624.45     164.14
    631.44     172.89
    634.93     164.16
     639.3     153.98
    644.54     146.71
     652.4     142.36
    656.77     130.72
    662.01        122
    668.12     114.73
    672.49     103.09
     678.6     95.822
    684.72     87.099
    689.96     76.917
    692.58     79.836
    697.82      63.83
     704.8     55.109
    713.54     49.305
    720.52     40.584
    728.38     36.234
    735.37     27.513
    740.61     28.982
    749.34     24.634
    758.95     21.745
    769.43     13.033
    778.17     20.335
    788.65     15.992
    796.51     17.467

